id	name	popularity	genres	num_followers	monthly_listeners
4sTSxjxleIc35L1ZGNJQoI	Lola Monroe	25	[]	17	12
735L650pvygCZZlPMyHqsN	John Scott Trotter & His Orchestra	75	['light music']	235	37824
6vXYoy8ouRVib302zxaxFF	Lorna Shore	47	['blackened deathcore', 'deathcore', 'melodic metalcore', 'progressive deathcore']	82186	124620
18iUQdDfdsusFp9Qtt2NPU	Balsam Range	38	['banjo', 'bluegrass', 'neo-traditional bluegrass', 'progressive bluegrass']	13841	43701
37YfrOYL3c4sYAo476dRWB	Alessandra Marc	18	['classical soprano']	98	6198
4Ps1M3A9ck9G3gbPjllg7T	Otis McDonald	42	[]	13989	94186
1G6jUCigH2z7oGk7jm6OhS	Heinrich Isaac	27	['early music', 'franco-flemish school', 'renaissance']	1051	19672
6v6X5pIJyWGrB10C9PZbSj	Jahlil Beats	35	['beats']	15158	50611
7HrDgZk1VmkfqewLF3AZgX	Edoardo Bennato e Gianna Nannini	0	[]	10	0
0O5gKyE8Og4s85gfGBDoUE	Chiara Banchini	39	['baroque violin', 'historically informed performance']	790	30683
7c7ZeiPKWHf2E1rsf1P4VF	Medina	58	['danish pop']	223135	525826
7aBHoHldT814X9KS3cXIoM	The Bach Choir	46	['british choir', 'choral']	1225	212631
7APomsYA0yqGA69xWSxpWB	Ache Brasil	6	['capoeira']	289	725
5gznATMVO85ZcLTkE9ULU7	Lenny Kravitz	72	['permanent wave', 'pop rock', 'rock']	2124246	6698953
5V9pNqcN25JXuH88g7lq2o	Joey Scarbury	38	['soft rock', 'yacht rock']	3238	109849
6d6LoDu28FVz8DRGehoClE	Richard Luke	38	['neo-classical']	781	58635
5t4s5XzeVy7KqY0RoMHzqj	Blessed	32	[]	139	27121
6T5tfhQCknKG4UnH90qGnz	DNCE	70	['dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']	3520272	6002522
4ayLYM2DPcx5ItuBNT91IJ	Rick Wilhite	34	['detroit house']	2652	67761
6uDsgbI4jYlfJhVQJljk9J	Borgus	2	[]	71	85
1ufuQpaky2uZ7bDvhf6Ujq	Mic Christopher	30	['irish rock']	7842	30076
2l9yw8Eb7B9bziBHtOmUVC	Mavrick	17	['deep pop edm']	1323	5433
5iVuj2TcNIEBNnzGk97vfT	Dole & Kom	42	['deep euro house', 'ethnotronica', 'organic house', 'tech house']	17702	139560
0j5v4qYnAYuj757Ki7ba0r	John Brannen	3	[]	59	111
7LgAW1ZiEd8f3HtCMGFaGx	Chemical Surf	63	['brazilian edm']	186008	1809349
4sTSxjxleIc35L1ZGNJQoI	Lola Monroe	25	[]	17	12
735L650pvygCZZlPMyHqsN	John Scott Trotter & His Orchestra	75	['light music']	235	37824
6vXYoy8ouRVib302zxaxFF	Lorna Shore	47	['blackened deathcore', 'deathcore', 'melodic metalcore', 'progressive deathcore']	82186	124620
18iUQdDfdsusFp9Qtt2NPU	Balsam Range	38	['banjo', 'bluegrass', 'neo-traditional bluegrass', 'progressive bluegrass']	13841	43701
37YfrOYL3c4sYAo476dRWB	Alessandra Marc	18	['classical soprano']	98	6198
4Ps1M3A9ck9G3gbPjllg7T	Otis McDonald	42	[]	13989	94186
1G6jUCigH2z7oGk7jm6OhS	Heinrich Isaac	27	['early music', 'franco-flemish school', 'renaissance']	1051	19672
6v6X5pIJyWGrB10C9PZbSj	Jahlil Beats	35	['beats']	15158	50611
7HrDgZk1VmkfqewLF3AZgX	Edoardo Bennato e Gianna Nannini	0	[]	10	0
0O5gKyE8Og4s85gfGBDoUE	Chiara Banchini	39	['baroque violin', 'historically informed performance']	790	30683
7c7ZeiPKWHf2E1rsf1P4VF	Medina	58	['danish pop']	223135	525826
7aBHoHldT814X9KS3cXIoM	The Bach Choir	46	['british choir', 'choral']	1225	212631
7APomsYA0yqGA69xWSxpWB	Ache Brasil	6	['capoeira']	289	725
5gznATMVO85ZcLTkE9ULU7	Lenny Kravitz	72	['permanent wave', 'pop rock', 'rock']	2124246	6698953
5V9pNqcN25JXuH88g7lq2o	Joey Scarbury	38	['soft rock', 'yacht rock']	3238	109849
6d6LoDu28FVz8DRGehoClE	Richard Luke	38	['neo-classical']	781	58635
5t4s5XzeVy7KqY0RoMHzqj	Blessed	32	[]	139	27121
6T5tfhQCknKG4UnH90qGnz	DNCE	70	['dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']	3520272	6002522
4ayLYM2DPcx5ItuBNT91IJ	Rick Wilhite	34	['detroit house']	2652	67761
6uDsgbI4jYlfJhVQJljk9J	Borgus	2	[]	71	85
1ufuQpaky2uZ7bDvhf6Ujq	Mic Christopher	30	['irish rock']	7842	30076
2l9yw8Eb7B9bziBHtOmUVC	Mavrick	17	['deep pop edm']	1323	5433
5iVuj2TcNIEBNnzGk97vfT	Dole & Kom	42	['deep euro house', 'ethnotronica', 'organic house', 'tech house']	17702	139560
0j5v4qYnAYuj757Ki7ba0r	John Brannen	3	[]	59	111
0GrYGtQAFpelrSk5bBQ7Dg	Mark Rich	36	['chill out']	321	67440
6wWT7zLNVgTHbRh17E0tTk	The Mynabirds	33	['etherpop', 'omaha indie']	14829	42868
1p4YAX8Nh6LiW3uPd49oAR	Bruno Walter	35	['classical performance', 'historic orchestral performance', 'orchestral performance']	7449	24754
0DxeaLnv6SyYk2DOqkLO8c	MAGIC!	69	['pop', 'reggae fusion']	1170722	5623383
7uHOp2UvCRbPU1sNKk57hv	Jhameel	44	['shimmer pop']	18330	47597
7xN1wNS8SnL6h6mRzK9Fbe	Ed Shearmur	32	['british soundtrack']	1017	25426
0TPjfhQmGHQ3O71ZdzklDB	BLEM	44	[]	351	224382
7dG0oG7NmmndPNaORvzwj9	Vienna State Opera Chorus	46	['austrian choir', 'classical performance', 'opera', 'opera chorus']	3423	205301
2AdOGwpXiwCctV1n9sJaub	Jimmy Forrest	35	['jazz saxophone']	2386	72218
4IRb8rAMlRnNQ2p3hrIfb4	Littlez	26	[]	30	2
1SuKmGtjsRRJcGhTspfUnd	Nico Stojan	35	['deep euro house', 'organic electronic', 'organic house']	12453	72366
68k2MiHHnfjSQHy33aVz6t	Moscow Physical & Engineering Institute Male Chorus	7	[]	9	1231
0yHnhg6YZHrFZ0Dg1LRe7w	ELYX	45	[]	780	220065
5urWzy2mamyT5sMTE5H00O	DreNaz	44	['hip hop tuga', 'rap criolo']	5557	21968
6eChRUoyiCUCrUbwbT9Jq3	Sandy Rivera	45	['chicago house', 'deep house', 'disco house', 'funky tech house', 'groove room', 'house', 'tribal house', 'vocal house']	20089	225142
63nv0hWWDob56Rk8GlNpN8	The Greatest Showman Ensemble	71	['movie tunes']	280105	4514246
7MO151Amm0ur31ope7pLki	Keith Relf	12	['british blues']	779	1263
5upLeyz8OjRZcbFuXOF59B	Tim Curry	48	['hollywood']	22839	265926
3HGpQkENCx0Yl4vFTPde3t	Robbins Island Music Group	50	['pet calming', 'sleep']	2593	86884
4xgFgBZ7CRtgtHcziClOwQ	Moguai	64	['big room', 'edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house']	77757	2863784
4MhBe0d439ToDXCWlT3wae	OurVinyl	61	[]	3260	1343243
5IqWDVLGThjmkm22e3oBU3	David Rush	36	[]	3443	28193
0TGzcewLLmd3Ba2qpS4ibZ	Noel Goff	35	[]	69	67365
44aOote5azhMQAN5Vfwh5j	Pablo Sainz Villegas	45	['classical guitar', 'guitarra clasica']	4779	110453
4d7vxlNVahWbjoKO3ZBHD4	Gabe Lee	34	['nashville americana', 'roots americana']	3492	33993
0GrYGtQAFpelrSk5bBQ7Dg	Mark Rich	36	['chill out']	321	67440
6wWT7zLNVgTHbRh17E0tTk	The Mynabirds	33	['etherpop', 'omaha indie']	14829	42868
1p4YAX8Nh6LiW3uPd49oAR	Bruno Walter	35	['classical performance', 'historic orchestral performance', 'orchestral performance']	7449	24754
0DxeaLnv6SyYk2DOqkLO8c	MAGIC!	69	['pop', 'reggae fusion']	1170722	5623383
7uHOp2UvCRbPU1sNKk57hv	Jhameel	44	['shimmer pop']	18330	47597
7xN1wNS8SnL6h6mRzK9Fbe	Ed Shearmur	32	['british soundtrack']	1017	25426
0TPjfhQmGHQ3O71ZdzklDB	BLEM	44	[]	351	224382
7dG0oG7NmmndPNaORvzwj9	Vienna State Opera Chorus	46	['austrian choir', 'classical performance', 'opera', 'opera chorus']	3423	205301
2AdOGwpXiwCctV1n9sJaub	Jimmy Forrest	35	['jazz saxophone']	2386	72218
4IRb8rAMlRnNQ2p3hrIfb4	Littlez	26	[]	30	2
1SuKmGtjsRRJcGhTspfUnd	Nico Stojan	35	['deep euro house', 'organic electronic', 'organic house']	12453	72366
68k2MiHHnfjSQHy33aVz6t	Moscow Physical & Engineering Institute Male Chorus	7	[]	9	1231
0yHnhg6YZHrFZ0Dg1LRe7w	ELYX	45	[]	780	220065
5urWzy2mamyT5sMTE5H00O	DreNaz	44	['hip hop tuga', 'rap criolo']	5557	21968
6eChRUoyiCUCrUbwbT9Jq3	Sandy Rivera	45	['chicago house', 'deep house', 'disco house', 'funky tech house', 'groove room', 'house', 'tribal house', 'vocal house']	20089	225142
63nv0hWWDob56Rk8GlNpN8	The Greatest Showman Ensemble	71	['movie tunes']	280105	4514246
7MO151Amm0ur31ope7pLki	Keith Relf	12	['british blues']	779	1263
5upLeyz8OjRZcbFuXOF59B	Tim Curry	48	['hollywood']	22839	265926
3HGpQkENCx0Yl4vFTPde3t	Robbins Island Music Group	50	['pet calming', 'sleep']	2593	86884
4xgFgBZ7CRtgtHcziClOwQ	Moguai	64	['big room', 'edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house']	77757	2863784
4MhBe0d439ToDXCWlT3wae	OurVinyl	61	[]	3260	1343243
5IqWDVLGThjmkm22e3oBU3	David Rush	36	[]	3443	28193
0TGzcewLLmd3Ba2qpS4ibZ	Noel Goff	35	[]	69	67365
44aOote5azhMQAN5Vfwh5j	Pablo Sainz Villegas	45	['classical guitar', 'guitarra clasica']	4779	110453
4d7vxlNVahWbjoKO3ZBHD4	Gabe Lee	34	['nashville americana', 'roots americana']	3492	33993
0BD0yexvRf2lNmTwda3DvU	Clemens Krauss	25	['historic orchestral performance', 'orchestral performance']	451	9085
2Ip3x4XtEEhlGg8qI146jL	Kang Seung Yoon	38	['korean pop']	56536	100034
7qShKycqNUP0GLEiTENDVZ	Womack & Womack	56	['disco', 'post-disco']	48265	1297816
0FrpdcVlJQqibaz5HfBUrL	Rick James	64	['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'synth funk']	767619	2980711
02dokIaBFwqSfAFyU8xWWZ	Lena Byrd-Miles	34	[]	738	905
16BoY9HfrtxVodHVdgad07	Jill Sobule	31	['ectofolk', 'lilith']	7229	39148
4eFImh8D3F15dtZk0JQlpT	Fakear	57	['french indie pop', 'french indietronica', 'new french touch', 'tropical house']	207788	772955
5ezp2WTBB8rewVCdTKGO1F	Unsenses	37	['euphoric hardstyle', 'hardstyle']	5916	70292
2dRO1l7hgP4FwnpebxW1fq	W.E.T.	37	['melodic hard rock', 'nightrun', 'swedish melodic rock']	16168	43715
0AunegKKH2ys98aLxq8G1A	Avant	58	['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']	957027	904490
2uNLzd3p5SAKFLZFSoYMHr	Frank Almond	16	[]	167	3862
6ZGBjaZJPB8JHVBpHvRrXG	Kim Kashkashian	38	['classical performance', 'viola']	4702	59813
40xDNdalrRHC3n4XvjIRuH	Sons Of Midnight	23	[]	4646	3980
2Lit8VmE6fznnCZ1LiU6f7	Thomas Morell	19	[]	7	8240
3KEb1kbIZN5jumsjFEWgSW	Tal Bachman	56	['pop rock']	29611	1351557
0b2B3PwcYzQAhuJacmcYgc	The HU	62	['oriental metal']	406761	1172149
6DaXEbr3LdLNcui8pZf6AF	The Luka State	42	['english indie rock', 'modern alternative rock']	15272	144303
7AO7NMUKtwjBhKiK27N18x	Oswald von Wolkenstein	19	['early music', 'german renaissance', 'medieval', 'minnesang', 'renaissance']	745	5682
0slSgjqTuj6hcod6IcG6zu	Monster Truck	46	['alternative roots rock', 'canadian rock', 'hamilton on indie', 'modern hard rock']	64423	222915
71fY009eJ8QSpSNGDSkSuK	Dizzy Mizz Lizzy	47	['danish alternative rock', 'danish pop', 'danish pop rock', 'danish rock']	49730	139476
5JBXyHBJYZCIHMQXee1sMm	Joaquin Mans	46	[]	290	250366
46oTnauRqldja8Zxdxyjsi	Hyeong Min	11	[]	144	2551
3dukvxlKzyhitoIQV1WyYC	Harris Eisenstadt	6	['modern free jazz']	588	813
2aGkysuC0eAfw83Yug6GRb	LALAKI	29	[]	781	23834
5vDofI5lIB1H73lH1y0eQ7	Tainted Lady	28	['danish metal']	1376	22650
0BD0yexvRf2lNmTwda3DvU	Clemens Krauss	25	['historic orchestral performance', 'orchestral performance']	451	9085
2Ip3x4XtEEhlGg8qI146jL	Kang Seung Yoon	38	['korean pop']	56536	100034
7qShKycqNUP0GLEiTENDVZ	Womack & Womack	56	['disco', 'post-disco']	48265	1297816
0FrpdcVlJQqibaz5HfBUrL	Rick James	64	['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'synth funk']	767619	2980711
02dokIaBFwqSfAFyU8xWWZ	Lena Byrd-Miles	34	[]	738	905
16BoY9HfrtxVodHVdgad07	Jill Sobule	31	['ectofolk', 'lilith']	7229	39148
4eFImh8D3F15dtZk0JQlpT	Fakear	57	['french indie pop', 'french indietronica', 'new french touch', 'tropical house']	207788	772955
5ezp2WTBB8rewVCdTKGO1F	Unsenses	37	['euphoric hardstyle', 'hardstyle']	5916	70292
2dRO1l7hgP4FwnpebxW1fq	W.E.T.	37	['melodic hard rock', 'nightrun', 'swedish melodic rock']	16168	43715
0AunegKKH2ys98aLxq8G1A	Avant	58	['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']	957027	904490
2uNLzd3p5SAKFLZFSoYMHr	Frank Almond	16	[]	167	3862
6ZGBjaZJPB8JHVBpHvRrXG	Kim Kashkashian	38	['classical performance', 'viola']	4702	59813
40xDNdalrRHC3n4XvjIRuH	Sons Of Midnight	23	[]	4646	3980
2Lit8VmE6fznnCZ1LiU6f7	Thomas Morell	19	[]	7	8240
3KEb1kbIZN5jumsjFEWgSW	Tal Bachman	56	['pop rock']	29611	1351557
0b2B3PwcYzQAhuJacmcYgc	The HU	62	['oriental metal']	406761	1172149
6DaXEbr3LdLNcui8pZf6AF	The Luka State	42	['english indie rock', 'modern alternative rock']	15272	144303
7AO7NMUKtwjBhKiK27N18x	Oswald von Wolkenstein	19	['early music', 'german renaissance', 'medieval', 'minnesang', 'renaissance']	745	5682
0slSgjqTuj6hcod6IcG6zu	Monster Truck	46	['alternative roots rock', 'canadian rock', 'hamilton on indie', 'modern hard rock']	64423	222915
71fY009eJ8QSpSNGDSkSuK	Dizzy Mizz Lizzy	47	['danish alternative rock', 'danish pop', 'danish pop rock', 'danish rock']	49730	139476
5JBXyHBJYZCIHMQXee1sMm	Joaquin Mans	46	[]	290	250366
46oTnauRqldja8Zxdxyjsi	Hyeong Min	11	[]	144	2551
3dukvxlKzyhitoIQV1WyYC	Harris Eisenstadt	6	['modern free jazz']	588	813
2aGkysuC0eAfw83Yug6GRb	LALAKI	29	[]	781	23834
5vDofI5lIB1H73lH1y0eQ7	Tainted Lady	28	['danish metal']	1376	22650
28R0pQe08YbM87jBZbRCfv	Les Ambassadeurs	31	['baroque ensemble']	202	26810
1W7G3vXPeISR3Oi9ggVfyE	Proof	35	['detroit hip hop']	118059	46475
6Mnuy8VToSC75uUGCSBqDD	Frode	43	[]	61	260368
08qaG5crPMPF7i0h2wORk5	Drew Baldridge	44	['contemporary country', 'country pop']	18908	229586
1x1BXaOZgIvaHnafQhuPYB	Piers Lane	36	['australian classical piano']	224	100314
3iCJOi5YKh247eutgCyLFe	I See Stars	57	['deathstep', 'metalcore', 'neon pop punk', 'nintendocore', 'post-screamo', 'screamo', 'trancecore']	349122	587833
7lTsPKRcBt6D50x76kagTN	This Is Head	10	['malmo indie', 'swedish synthpop']	1914	1754
53cQZtWDwDJwVCNZlfJ6Qk	Laidback Luke	63	['big room', 'deep big room', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']	343747	2356142
3qoTlYFOahAlAh9ee3qnbs	HOSH	56	['hamburg electronic']	54804	1096774
6G8Vv979uOK1e7ZBIX2rzp	John Skyfield	29	[]	319	33187
6jbsBs3Wc3EsbCX8IMO34F	Mood FM	21	[]	552	9801
2H1RtakqTs0H2cDAnubJ0H	Nao	4	[]	1170	396
2VDsDEKCdNm7c7Ve43Z9gw	Clare Dunn	51	['contemporary country', 'country pop']	33989	700833
3e7COBNViJzuMezPocuEpO	Twice As Much	22	['british invasion', 'merseybeat']	621	11379
3qCNy5pZPUa5VI7MBnwwJj	Derek Bourgeois	14	['concert band']	268	2384
1U0FaHAc4fcwQcYEJFgkm9	Balmorhea	54	['bow pop', 'compositional ambient', 'melancholia', 'neoclassical darkwave', 'post-rock']	128344	585539
0FvJm0y2eHw0aPkLLU3sIG	Filmore	60	['contemporary country', 'country pop']	35595	1427894
0RpddSzUHfncUWNJXKOsjy	Neon Trees	70	['indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']	964177	5451001
6dPh96zLnVMZVHnr66WRjg	Gwen Bunn	42	['alternative r&b', 'indie r&b', 'neo r&b']	13227	108876
3OT9m4vPq1W6feUuCuaXzi	Stephane Ginsburgh	21	['belgian classical piano', 'contemporary classical piano']	116	13285
4F7wGFfIXuQUBFoxiZ9WFp	Matilda	47	['norwegian pop']	15150	327038
0hnlmveqB1sYlhhXCsC8hr	Nate Moran	31	[]	3531	35247
2CTB1wGYcMnQP7PhbR6BkE	Black Heart Saints	16	[]	670	5566
7CXSuH40c4n4hVbP1JDBFP	Surgeons Girl	19	[]	268	8480
2X97ZAqRKRMYFIDqtvGgGc	Silk City	62	['edm']	60348	2718738
28R0pQe08YbM87jBZbRCfv	Les Ambassadeurs	31	['baroque ensemble']	202	26810
1W7G3vXPeISR3Oi9ggVfyE	Proof	35	['detroit hip hop']	118059	46475
6Mnuy8VToSC75uUGCSBqDD	Frode	43	[]	61	260368
08qaG5crPMPF7i0h2wORk5	Drew Baldridge	44	['contemporary country', 'country pop']	18908	229586
1x1BXaOZgIvaHnafQhuPYB	Piers Lane	36	['australian classical piano']	224	100314
3iCJOi5YKh247eutgCyLFe	I See Stars	57	['deathstep', 'metalcore', 'neon pop punk', 'nintendocore', 'post-screamo', 'screamo', 'trancecore']	349122	587833
7lTsPKRcBt6D50x76kagTN	This Is Head	10	['malmo indie', 'swedish synthpop']	1914	1754
53cQZtWDwDJwVCNZlfJ6Qk	Laidback Luke	63	['big room', 'deep big room', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']	343747	2356142
3qoTlYFOahAlAh9ee3qnbs	HOSH	56	['hamburg electronic']	54804	1096774
6G8Vv979uOK1e7ZBIX2rzp	John Skyfield	29	[]	319	33187
6jbsBs3Wc3EsbCX8IMO34F	Mood FM	21	[]	552	9801
2H1RtakqTs0H2cDAnubJ0H	Nao	4	[]	1170	396
2VDsDEKCdNm7c7Ve43Z9gw	Clare Dunn	51	['contemporary country', 'country pop']	33989	700833
3e7COBNViJzuMezPocuEpO	Twice As Much	22	['british invasion', 'merseybeat']	621	11379
3qCNy5pZPUa5VI7MBnwwJj	Derek Bourgeois	14	['concert band']	268	2384
1U0FaHAc4fcwQcYEJFgkm9	Balmorhea	54	['bow pop', 'compositional ambient', 'melancholia', 'neoclassical darkwave', 'post-rock']	128344	585539
0FvJm0y2eHw0aPkLLU3sIG	Filmore	60	['contemporary country', 'country pop']	35595	1427894
0RpddSzUHfncUWNJXKOsjy	Neon Trees	70	['indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']	964177	5451001
6dPh96zLnVMZVHnr66WRjg	Gwen Bunn	42	['alternative r&b', 'indie r&b', 'neo r&b']	13227	108876
3OT9m4vPq1W6feUuCuaXzi	Stephane Ginsburgh	21	['belgian classical piano', 'contemporary classical piano']	116	13285
4F7wGFfIXuQUBFoxiZ9WFp	Matilda	47	['norwegian pop']	15150	327038
0hnlmveqB1sYlhhXCsC8hr	Nate Moran	31	[]	3531	35247
2CTB1wGYcMnQP7PhbR6BkE	Black Heart Saints	16	[]	670	5566
7CXSuH40c4n4hVbP1JDBFP	Surgeons Girl	19	[]	268	8480
2X97ZAqRKRMYFIDqtvGgGc	Silk City	62	['edm']	60348	2718738
4dHGNdVhBxCJUyMk9dR727	Julia Church	47	[]	2161	166454
6zEV7ddp3llito0tYz08vX	. Oscar Hammerstein	38	[]	11	174237
2LJxr7Pt3JnP60eLxwbDOu	Mandy Moore	66	['dance pop', 'hollywood', 'movie tunes', 'post-teen pop']	520360	3091184
3NChzMpu9exTlNPiqUQ2DE	Thrice	59	['post-hardcore', 'screamo']	347850	880729
7t6iAou9OfWqHvMkyQZKBS	So This Is Suffering	20	['brutal deathcore', 'deathcore', 'progressive deathcore']	13692	5515
7tjbDPvrdvDshcpEMXKRVb	Gerry Rafferty	60	['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']	188255	1780302
1SRK7jrNXfWU6cBoEXuOcB	Adam Hender	35	[]	6749	63370
30BvgxftHhBRBzij76egTU	Oracles	15	['israeli metal']	4347	3259
758yIKdhJhWL6oTuTSFVV6	Dirk Maassen	58	['compositional ambient', 'neo-classical']	32267	494872
7nYLrkvpbB4OYYKr4HLMVG	Blaise Siwula	3	[]	54	492
7g9GGEm3YlVkxJu5U76aPu	Ingolf Dahl	8	['concert band']	124	816
62sC6lUEWRjbFqXpMmOk4G	Fugazi	56	['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk']	312715	807291
12vb80Km0Ew53ABfJOepVz	Ñengo Flow	81	['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']	2226500	10667369
5JVv8rSv3B8KvnVnJykBWs	Gordon Ferries	18	[]	64	7015
5oa6yHz3enhcYyTaIHFubJ	perxeuz.	38	[]	330	78468
4n3V7bHjjPqb11n7d0WAVo	Montmartre	45	['new french touch']	9639	279684
2zpHM549kWRtsmmssXfhdV	Råttorna	6	[]	38	233
5FWi6V1af7luTXsANm1Jb3	Christian Poltéra	19	['classical cello']	423	6549
2vI70V5Tc6jB3d2uzb2UEA	Zhala	33	['swedish indie pop']	6843	11589
7qevodTHcV0rtg9O7ih6nn	Louis Mattrs	49	['uk contemporary r&b']	16787	241225
6piIAIurGAryW5h1rqQC16	Passion	64	['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']	300590	1560212
4JE6Lir9TJcUDqFJLNtURm	Sleepy Tea	2	[]	668	128
0AuDQR88HtZsQXLnbq007R	Relaxed Minds	49	['water']	4402	140711
6AO1JbLXSeXU18tt8dAlMp	Neverkept	33	['pop punk']	4621	38715
44PA0rCQXikgOWbfY7Fq7m	Ying Yang Twins	66	['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']	684404	2965311
4dHGNdVhBxCJUyMk9dR727	Julia Church	47	[]	2161	166454
6zEV7ddp3llito0tYz08vX	. Oscar Hammerstein	38	[]	11	174237
2LJxr7Pt3JnP60eLxwbDOu	Mandy Moore	66	['dance pop', 'hollywood', 'movie tunes', 'post-teen pop']	520360	3091184
3NChzMpu9exTlNPiqUQ2DE	Thrice	59	['post-hardcore', 'screamo']	347850	880729
7t6iAou9OfWqHvMkyQZKBS	So This Is Suffering	20	['brutal deathcore', 'deathcore', 'progressive deathcore']	13692	5515
7tjbDPvrdvDshcpEMXKRVb	Gerry Rafferty	60	['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']	188255	1780302
1SRK7jrNXfWU6cBoEXuOcB	Adam Hender	35	[]	6749	63370
30BvgxftHhBRBzij76egTU	Oracles	15	['israeli metal']	4347	3259
758yIKdhJhWL6oTuTSFVV6	Dirk Maassen	58	['compositional ambient', 'neo-classical']	32267	494872
7nYLrkvpbB4OYYKr4HLMVG	Blaise Siwula	3	[]	54	492
7g9GGEm3YlVkxJu5U76aPu	Ingolf Dahl	8	['concert band']	124	816
62sC6lUEWRjbFqXpMmOk4G	Fugazi	56	['alternative rock', 'dc hardcore', 'noise rock', 'post-hardcore', 'post-punk', 'punk']	312715	807291
12vb80Km0Ew53ABfJOepVz	Ñengo Flow	81	['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']	2226500	10667369
5JVv8rSv3B8KvnVnJykBWs	Gordon Ferries	18	[]	64	7015
5oa6yHz3enhcYyTaIHFubJ	perxeuz.	38	[]	330	78468
4n3V7bHjjPqb11n7d0WAVo	Montmartre	45	['new french touch']	9639	279684
2zpHM549kWRtsmmssXfhdV	Råttorna	6	[]	38	233
5FWi6V1af7luTXsANm1Jb3	Christian Poltéra	19	['classical cello']	423	6549
2vI70V5Tc6jB3d2uzb2UEA	Zhala	33	['swedish indie pop']	6843	11589
7qevodTHcV0rtg9O7ih6nn	Louis Mattrs	49	['uk contemporary r&b']	16787	241225
6piIAIurGAryW5h1rqQC16	Passion	64	['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']	300590	1560212
4JE6Lir9TJcUDqFJLNtURm	Sleepy Tea	2	[]	668	128
0AuDQR88HtZsQXLnbq007R	Relaxed Minds	49	['water']	4402	140711
6AO1JbLXSeXU18tt8dAlMp	Neverkept	33	['pop punk']	4621	38715
44PA0rCQXikgOWbfY7Fq7m	Ying Yang Twins	66	['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']	684404	2965311
0bUTRhTTU18M19hpsAPSrE	Jorge Rossy	38	['spanish jazz']	639	107340
1LsXqDdYVyONhrjAORENbu	Kaoma	56	['zouk']	33018	1276632
4oymWGjeL8e919Frz2jqjg	Momo Kodama	30	['japanese classical performance']	459	36449
2xtgYE7gox5t043BJWi7bd	Maia Hirasawa	36	['swedish indie pop']	15697	78004
3CaGjtznVOf2mQYeX1dTdX	Amstel Quartet	19	['classical saxophone quartet']	939	3942
5evpc6pNY8kuCUdYSx9nah	Nils Janson	20	['jazz trumpet', 'swedish jazz']	680	9174
7f7uTajAqbXruaAKcdaOZr	Somnium Sound	32	['dubstep', 'riddim dubstep']	13104	39024
4X0v8sFoDZ6rIfkeOeVm2i	Seinabo Sey	60	['pop dance', 'swedish electropop', 'swedish pop', 'swedish soul']	151281	1676251
6qyfxCyE6JsPkcGVIOPpyl	The Electric Flag	30	['blues rock', 'freakbeat', 'psychedelic rock']	18425	35435
73DE5ZAnmntrgyvzv2r2Y2	Shilts	24	['deep smooth jazz', 'smooth jazz', 'smooth saxophone']	1792	13312
6k8mwkKJKKjBILo7ypBspl	Ana Mena	71	['dominican pop', 'latin pop', 'spanish pop']	291380	4712813
3Q3rDCNnQ6dTaSLmaRf0oZ	Island Apollo	26	[]	2075	20844
1Q67mZjXzxBuLSgvgFdtuG	Emily Blunt	50	['hollywood', 'movie tunes', 'show tunes']	12442	351418
0NyrvUybTePmsuED5vZi4G	Den svenska björnstammen	51	['swedish alternative rock', 'swedish electropop', 'swedish pop']	268204	290650
